company/brand,stage,amount,location,what_it_does,funded_year,investors,founded,sector,headquarter,founders,investor,column10
Khabri,Seed funding,566999.3634413877,"Haryana, Haryana, India",Khabri is a digital audio platform for content in vernacular.,2018.0,Undisclosed,2018.0,IT & Technology,Chandigarh,,,
MyNewCar.in,Series A,1000000.0,"Gurgaon, Haryana, India",MyNewCar.in offers new cars at best price with great deals. Book a new car online or request a doorstep test drive,2018.0,Undisclosed,2018.0,Manufacturing,Gurgaon,,,
HalaPlay Technologies,Series A,5000000.0,"Bangalore, Karnataka, India",A daily fantasy sports platform.,2018.0,Undisclosed,2018.0,Media & Entertainment,Bangalore,,,
PlanetSpark,Seed funding,233599.49075311015,"Gurgaon, Haryana, India",PlanetSpark is an after-school Maths and English learning program for pre teen kids between Grades 2nd to 7th.,2018.0,Undisclosed,2018.0,Education,Gurgaon,,,
WheelsEMI,Series B,14000000.0,"Pune, Maharashtra, India","WheelsEMI is the brand name of NBFC, WheelsEMI Pvt. Ltd.",2018.0,Undisclosed,2018.0,Financial Services,Pune,,,
Forum for Innovation Incubation Research and Entrepreneurship,Seed funding,1496496.737637112,"Margão, Goa, India","FiiRE, a technology business incubator helps the startup process to move from the garage to the lab.",2018.0,Undisclosed,2018.0,Financial Services,Margão,,,
OYO,Series E,100000000.0,"Gurgaon, Haryana, India",OYO is an Indian hospitality startup that operates a network of budget hotels.,2018.0,Undisclosed,2018.0,Travel & Tourism,Gurgaon,,,
Quikr,Series A,8029982.494638161,"Bangalore, Karnataka, India","Quikr is a free classifieds and online marketplace that helps users sell, buy, rent, or discover anything across India.",2018.0,Undisclosed,2018.0,Media & Entertainment,Bangalore,,,
Tabono,Seed funding,566999.3634413877,"Gurgaon, Haryana, India",Tabono is a one stop environment for all your fitness solution.,2018.0,Undisclosed,2018.0,Sports,Gurgaon,,,
LearnApp,Seed funding,291999.36344138766,"Noida, Uttar Pradesh, India","Learnapp.co - Video courses & live classes in investing, trading, banking and finance.",2018.0,Undisclosed,2018.0,Financial Services,Noida,,,
Shopkirana,Series A,2000000.0,"Indore, Madhya Pradesh, India",Shopkirana connects brands and traditional retailers with the help of technology and supply chain innovation.,2018.0,Undisclosed,2018.0,Retail,Indore,,,
Fric Bergen,Series A,566999.3634413877,"Alwar, Rajasthan, India",Fric Bergen is a leader in the specialty food industry.,2018.0,Undisclosed,2018.0,Consumer Goods,Alwar,,,
Articbot,Seed funding,17519.96180648326,"Kannur, Kerala, India",Articbot is a conversational AI platform for automated customer support and lead generation,2018.0,Undisclosed,2018.0,IT & Technology,Kannur,,,
BuildSupply,Series A,3649992.043017346,"Gurgaon, Haryana, India",India’s most advanced ERP system for the real estate,2018.0,Undisclosed,2018.0,IT & Technology,Gurgaon,,,
Fusion Microfinance,Series E,75919834.4947608,"New Delhi, Delhi, India",Fusion Microfinance Pvt. Ltd. is an NBFC registered with RBI,2018.0,Undisclosed,2018.0,Financial Services,New Delhi,,,
Any time Doctor,Seed funding,566999.3634413877,"Chennai, Tamil Nadu, India",Anytime Doctor is a Software company.,2018.0,Undisclosed,2018.0,IT & Technology,Chennai,,,
Go Payments,Corporate Round,566999.3634413877,"Mumbai, Maharashtra, India",Go Payments was founded with the mission of assisting consumers with performing a whole host of financial services at their doorstep.,2018.0,Undisclosed,2018.0,IT & Technology,Mumbai,,,
Guiddoo World,Seed funding,800000.0,"Mumbai, Maharashtra, India",We build In-Destination Experiences!,2018.0,Undisclosed,2018.0,Media & Entertainment,Mumbai,,,
ION Energy,Series A,1041000.0,"Mumbai, Maharashtra, India",A stealth startup building a layer of infrastructure for highly efficient energy storage systems.,2018.0,Undisclosed,2018.0,IT & Technology,Mumbai,,,
UnoTag,Pre-Seed funding,100000.0,"Bangalore, Karnataka, India",SaaS to verify counterfeit,2018.0,Undisclosed,2018.0,IT & Technology,Bangalore,,,
CivilCops,Pre-Seed funding,100000.0,"Gurgaon, Haryana, India",Gov-Tech,2018.0,Undisclosed,2018.0,Business Services,Gurgaon,,,
Rockmetric,Seed funding,566999.3634413877,"Mumbai, Maharashtra, India","Smarter analytics to understand how each customer uses your product. Drive growth in conversion, retention and engagement.",2018.0,Undisclosed,2018.0,IT & Technology,Mumbai,,,
Classworks India,Undisclosed,1459.9968172069384,"Chennai, Tamil Nadu, India","Saas, Web App, Mobile App, School Education",2018.0,Undisclosed,2018.0,Education,Chennai,,,
Snapmint,Seed funding,566999.3634413877,"Mumbai, Maharashtra, India","Snapmint facilitates simplified, fairly-priced and hassle-free EMI options without a Credit Card.",2018.0,Undisclosed,2018.0,Financial Services,Mumbai,,,
artbandhu,Pre-Seed funding,15000.0,"Bangalore, Karnataka, India",Ai platform for Art and Creative Community,2018.0,Undisclosed,2018.0,Media & Entertainment,Bangalore,,,
Survaider,Seed funding,500000.0,"Bengaluru, Karnataka, India",Stethoscope for customer feedback !,2018.0,Undisclosed,2018.0,Business Services,Bangalore,,,
Credy,Seed funding,1400000.0,"Bengaluru, Karnataka, India",Credy is a fintech platform that connects borrowers seeking capital with lenders seeking market beating returns.,2018.0,Undisclosed,2018.0,Financial Services,Bangalore,,,
iChamp,Seed funding,5000000.0,"Gurgaon, Haryana, India",iChamp is an e education innovation product from RNM E-Services Pvt Ltd.,2018.0,Undisclosed,2018.0,Education,Gurgaon,,,
Qandle,Seed funding,1200000.0,"Gurgaon, Haryana, India",A cloud-based HR management and employee engagement platform.,2018.0,Undisclosed,2018.0,IT & Technology,Gurgaon,,,
Avishkaar Box,Seed funding,729998.4086034691,"Delhi, Delhi, India","Avishkaar Box is just not another box full of material rather it is a well researched, thought through solution",2018.0,Undisclosed,2018.0,Consumer Goods,New Delhi,,,
Gegadyne Energy,Seed funding,566999.3634413877,"Mumbai, Maharashtra, India",A Mumbai-based startup Electric Vehicle (EV) & Energy Storage company.,2018.0,Undisclosed,2018.0,Manufacturing,Mumbai,,,
HyperXchange,Series A,1000000.0,"Pune, Maharashtra, India",hyperXchange is India's fastest growing O2O marketplace for premium refurb gadgets,2018.0,Undisclosed,2018.0,Retail,Pune,,,
Deftouch,Seed funding,566999.3634413877,"Bangalore, Karnataka, India",Deftouch is a mobile game development company that currently focuses on winning the Cricket gaming market with a social multiplayer game.,2018.0,Undisclosed,2018.0,IT & Technology,Bangalore,,,
Doodhwala,Seed funding,2200000.0,"Bengaluru, Karnataka, India",Doodhwala is an online milk delivery startup that offers over 70 varieties of milk along with a plan based on clients' requirement.,2018.0,Undisclosed,2018.0,Transportation & Logistics,Bangalore,,,
DronaHQ,Seed funding,500000.0,"Mumbai, Maharashtra, India",DronaHQ is an enterprise mobile engagement platform.,2018.0,Undisclosed,2018.0,IT & Technology,Mumbai,,,
FastFox,Series A,1459996.8172069383,"Gurgaon, Haryana, India",FastFox: Market Network for Home Rentals (India),2018.0,Undisclosed,2018.0,Real Estate,Gurgaon,,,
BuyForexOnline,None,2000000.0,"Bangalore, Karnataka, India",BuyForexOnline.com is India's first completely online provider for buying Foreign Exchange.,2018.0,Undisclosed,2018.0,Travel & Tourism,Bangalore,,,
Colive.in,Seed funding,1800000.0,"Bangalore, Karnataka, India",A technology powered network of Branded Serviced Homes conveniently located near educational institutions & workplaces.,2018.0,Undisclosed,2018.0,Consumer Goods,Bangalore,,,
Agricxlab Private Limited,Seed funding,500000.0,"Thane, Maharashtra, India",Online marketplace where farmers and traders can sell their produce to B2B buyers,2018.0,Undisclosed,2018.0,Business Services,Thane,,,
Corefactors,Seed funding,566999.3634413877,"Bangalore, Karnataka, India","Corefactors is a leading campaign management, business communication and analytics company.",2018.0,Undisclosed,2018.0,Business Services,Bangalore,,,
Fincash.com,Seed funding,150000.0,"Mumbai, Maharashtra, India",A startup in the personal finance space in India .,2018.0,Undisclosed,2018.0,Financial Services,Mumbai,,,
Pandorum Technologies,Series A,3600000.0,"Bengaluru, Karnataka, India",Bengaluru based biotech startup.,2018.0,Undisclosed,2018.0,Healthcare & Life Sciences,Bangalore,,,
Shirsa Labs,Seed funding,500000.0,"Mumbai, Maharashtra, India",Shirsa Labs is a cognitive skill assessment and training portal that provides children with fun educational games.,2018.0,Undisclosed,2018.0,Education,Mumbai,,,
PetSutra,Seed funding,138699.69763465915,"Gurgaon, Haryana, India",Gurugram-based Online petcare platform.,2018.0,Undisclosed,2018.0,Healthcare & Life Sciences,Gurgaon,,,
Awaaz De,Seed funding,566999.3634413877,"Ahmedabad, Gujarat, India",Awwaz.De develops inclusive mobile solutions that enable organizations to achieve last-mile connectivity for social impact.,2018.0,Undisclosed,2018.0,IT & Technology,Ahmedabad,,,
PinkBlue,Seed funding,300000.0,"Bangalore, Karnataka, India",PinkBlue.in - Super-efficient supply-chain for clinical supplies,2018.0,Undisclosed,2018.0,Healthcare & Life Sciences,Bangalore,,,
Eduvanz,Seed funding,500000.0,"Mumbai, Maharashtra, India","Eduvanz is new, innovative finance company, which is completely revolutionizing the student loan market.",2018.0,Undisclosed,2018.0,Financial Services,Mumbai,,,
Rupeek,Series A,6830000.0,"Bangalore, Karnataka, India",Rupeek is an asset backed online lending platform currently operating in the space of Gold loans.,2018.0,Undisclosed,2018.0,Financial Services,Bangalore,,,
Backpacker Panda Holidays Private Limited,Series A,1400000.0,"Pune, Maharashtra, India",Backpacker Panda is creating an ecosystem for youth accommodation and travel.,2018.0,Undisclosed,2018.0,Travel & Tourism,Pune,,,
Shape (School Health and Physical Education),Seed funding,200000.0,"Pune, Maharashtra, India",Physical education start up,2018.0,Undisclosed,2018.0,Education,Pune,,,
Placio,Seed funding,2000000.0,"Noida, Uttar Pradesh, India",Placio is a student housing and a complete broker-free platform.,2018.0,Undisclosed,2018.0,Travel & Tourism,Noida,,,
Aviom India Housing Finance,Series A,2189995.2258104077,"New Delhi, Delhi, India",Delhi based housing finance company.,2018.0,Undisclosed,2018.0,Financial Services,New Delhi,,,
GenRobotic,Seed funding,566999.3634413877,"Trivandrum, Kerala, India",A Robotic Company.,2018.0,Undisclosed,2018.0,Business Services,Trivandrum,,,
HeyHolidays,Seed funding,1000000.0,"Bangalore, Karnataka, India","HeyHolidays, a global player in online vacation rentals.",2018.0,Undisclosed,2018.0,Travel & Tourism,Bangalore,,,
Pratilipi,Series A,4300000.0,"Bengaluru, Karnataka, India",Amazon's Kindle Direct Publishing for Indian Languages,2018.0,Undisclosed,2018.0,Media & Entertainment,Bangalore,,,
SectorQube,Seed funding,566999.3634413877,"Ernakulam, Kerala, India",SectorQube develops smart kitchen devices that make food automatically.,2018.0,Undisclosed,2018.0,Consumer Goods,Ernakulam,,,
Food Memories,Seed funding,566999.3634413877,"Ahmedabad, Gujarat, India",Iconic Indian Delicacies from the most renowned vendors of India Delivered Globally.,2018.0,Undisclosed,2018.0,Consumer Goods,Ahmedabad,,,
ZAMROO,Seed funding,566999.3634413877,"India, Asia",Zamroo is a growing mobile marketplace that allows users to buy and sell locally.,2018.0,Undisclosed,2018.0,IT & Technology,New delhi,,,
Silversparro Technologies Pvt. Ltd,Seed funding,300000.0,"Gurgaon, Haryana, India",Silversparro is a deep learning technology solution provider.,2018.0,Undisclosed,2018.0,IT & Technology,Gurgaon,,,
Creator’s Gurukul,Seed funding,566999.3634413877,"Gurgaon, Haryana, India",A coworking space provider.,2018.0,Undisclosed,2018.0,Business Services,Gurgaon,,,
Emflux Motors,Seed funding,364846.0,"Bengaluru, Karnataka, India",Emflux Motors is committed to bring clean and sustainable energy into a state of universal acceptance through technological innovation.,2018.0,Undisclosed,2018.0,Manufacturing,Bangalore,,,
Tricog Health Services Pvt Ltd,Series A,4000000.0,"Bangalore, Karnataka, India",Predictive Healthcare Analytics Company,2018.0,Undisclosed,2018.0,Healthcare & Life Sciences,Bangalore,,,
Scapic,Seed funding,500000.0,"Bangalore, Karnataka, India",Virtual/Augmented Reality Start Up .,2018.0,Undisclosed,2018.0,IT & Technology,Bangalore,,,
6Degree,Seed funding,400000.0,"Mumbai, Maharashtra, India",A fashion enterprise that provides a launchpad to fashion talent and brands using a tech enabled platform,2018.0,Undisclosed,2018.0,Consumer Goods,Mumbai,,,
Chrysalis (EZ Vidya),Seed funding,566999.3634413877,"Chennai, Tamil Nadu, India",Chrysalis (EZ Vidya) is India’s leading educational research and innovation organization,2018.0,Undisclosed,2018.0,Education,Chennai,,,
Ekincare,Series A,1500000.0,"Hyderabad, Andhra Pradesh, India",EKincare empowers you to take charge of your health by enabling you to monitor critical medical info and make it available anywhere.,2018.0,Undisclosed,2018.0,Healthcare & Life Sciences,Hyderabad,,,
Streo,Seed funding,566999.3634413877,"Gurgaon, Haryana, India","Live stream music from nightclubs, bars & festivals!",2018.0,Undisclosed,2018.0,Media & Entertainment,Gurgaon,,,
Groww,Seed funding,120000.0,"Kormangala, Karnataka, India",Groww offers a new way of investing money.,2018.0,Undisclosed,2018.0,Financial Services,Kormangala,,,
Cell Propulsion,Seed funding,102199.77720448568,"Bangalore, Karnataka, India",Cell Propulsion is an electric mobility startup that designs autonomous electric vehicles.,2018.0,Undisclosed,2018.0,Transportation & Logistics,Bangalore,,,
Chezuba,Seed funding,20439.955440897138,"Hyderabad, Andhra Pradesh, India",Chezuba is a web-based platform enabling skilled professionals to volunteer online with Non-profits worldwide,2018.0,Undisclosed,2018.0,IT & Technology,Hyderabad,,,
Ontrack Technologies Pvt. Ltd,Seed funding,566999.3634413877,"Bangalore, Karnataka, India",Ontrack provides affordable independent transport to those dependent on cabs and autos for commute by renting bikes on a monthly basis.,2018.0,Undisclosed,2018.0,Retail,Bangalore,,,
Wealthtrust,Seed funding,500000.0,"Mumbai, Maharashtra, India",Wealthtrust offers a wealth manager application that enables its users to invest and manage their investments online.,2018.0,Undisclosed,2018.0,Financial Services,Mumbai,,,
Faclon Labs,Seed funding,566999.3634413877,"Mumbai, Maharashtra, India",Faclon is an IoT and data analytics based tech startup building products to make cities and villages smart.,2018.0,Undisclosed,2018.0,IT & Technology,Mumbai,,,
Awign Enterprises,Seed funding,729998.4086034691,"Bangalore, Karnataka, India",Operations and manpower outsourcing startup,2018.0,Undisclosed,2018.0,Business Services,Bangalore,,,
CollPoll,Seed funding,566999.3634413877,"Bangalore, Karnataka, India",World-class Enterprise System for Education.,2018.0,Undisclosed,2018.0,Education,Bangalore,,,
Zyla Health,Seed funding,566999.3634413877,"New Delhi, Delhi, India",Zyla is transforming the way healthcare is delivered in India with specific focus on high-risk chronic patients.,2018.0,Undisclosed,2018.0,Healthcare & Life Sciences,New Delhi,,,
Hubhopper,Series A,500000.0,"Delhi, Delhi, India",Get your daily dose of interest as summaries from news and magazine stories .,2018.0,Undisclosed,2018.0,IT & Technology,New Delhi,,,
Rubix108 Technologies,Seed funding,1000000.0,"Pune, Maharashtra, India",Rubix Total App makes it effortless for Institutes to send home important information and updates about the day’s learning experiences.,2018.0,Undisclosed,2018.0,IT & Technology,Pune,,,
